,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Bias_6,Bias_7,Time,Fidelity
0,1.0353922471404076,1.421503722667694,0.840276300907135,1.4918153584003448,5.815864607691765,-1.6904210895299911,-3.163174070417881,2.90384379029274,0.8192075566190933
1,2.4470101073384285,1.1272008568048477,0.6216583251953125,2.6223808228969574,7.875980071723461,-5.655590087175369,-5.127707900479436,6.096590138971806,0.807650840235465
2,9.545931935310364,3.7612164318561554,7.086617067456245,9.147717297077179,2.123412162065506,-5.2598070204257965,0.1469045877456665,22.30824863910675,0.7957765353907431
3,4.990971624851227,4.928056091070175,9.224891766905785,5.1466436088085175,4.5845916867256165,-1.8671348989009857,1.7148185074329376,14.090261936187744,0.8045047682827078
4,0.9350182414054871,1.500919371843338,1.6393990516662598,1.7086578011512756,6.4652934074401855,-2.829340934753418,2.0729246139526367,2.783113956451416,0.8194858435221655
5,2.694617435336113,1.3214134220033884,1.872222125530243,2.9160523414611816,8.183117270469666,-5.789444461464882,9.836541436612606,6.160185350105166,0.8119542305425853
6,8.903523653745651,9.06552354991436,9.498258173465729,9.40318775177002,1.0141770243644714,-0.2604268789291382,4.113896489143372,2.9094133228063583,0.8484276435557205
7,6.614328429102898,7.913448631763458,7.857202835381031,7.118521150201559,9.700475260615349,-1.9685181081295013,0.9033904746174812,6.302094295620918,0.8016122532763665
8,2.2664673924446106,3.96814888715744,3.140935570001602,2.8254126012325287,7.805690169334412,-6.056804038584232,5.146686136722565,6.151049196720123,0.8375380286719594
9,8.652748465538025,8.911631770431995,8.840187221765518,9.008284389972687,4.041064530611038,-8.863786309957504,9.291505515575409,3.048011362552643,0.791680656433201
10,2.3496997356414795,2.351077139377594,2.1394869089126587,1.9847275018692017,8.79640817642212,-4.659344375133514,3.898395299911499,3.1382603645324707,0.7849380923150852
11,1.0426195859909058,1.26904296875,0.6843723654747009,0.582478404045105,6.447503089904785,-2.5380702018737793,2.0763769149780273,2.67051362991333,0.8021593228479907
12,8.200333550572395,8.875200688838959,9.572406589984894,7.663144648075104,1.3493609428405762,-2.0322961807250977,0.6940773129463196,6.240843877196312,0.8897180050015683
13,8.966706827282906,8.183519721031189,8.312782287597656,8.473448634147644,3.2831671237945557,-9.509362176060677,6.470317751169205,12.110492676496506,0.8711518068611452
14,1.1694140434265137,1.4075992107391357,1.2902593612670898,1.207399845123291,4.7151570320129395,-4.115771293640137,2.555591106414795,2.920045852661133,0.8571605767283242
15,1.1482058763504028,1.3575059175491333,0.760367751121521,0.9847731590270996,5.468369960784912,-2.8714091777801514,0.8941808938980103,2.750251293182373,0.846077904462564
16,7.858661822974682,8.77766078710556,8.64824828505516,8.320540636777878,0.8124213218688965,-2.4470556378364563,1.5117391347885132,12.26771405339241,0.7908126907407591
17,0.4331158399581909,0.4590814709663391,0.007602855563163757,0.07493201643228531,4.172885417938232,-2.64140248298645,2.2320079803466797,2.713428020477295,0.8195569897697318
18,9.99553632736206,8.15208163112402,8.777712360024452,9.710614025592804,3.249037265777588,-7.720472276210785,0.5816493034362793,6.201823845505714,0.8684920041795674
19,4.584662199020386,5.452866587787867,6.158042921684682,4.703415244817734,9.66135287284851,-9.484343312680721,3.834890604019165,6.359224535524845,0.8493153187498106
20,3.8329999446868896,5.570244813337922,4.971752157434821,4.0530455112457275,8.668334484100342,-9.308141231536865,2.714740753173828,6.168028682470322,0.8656867566770058
21,1.3562821745872498,1.4369803192093968,1.001851862296462,1.2904576361179352,9.187970638275146,-1.8884868621826172,3.9281692504882812,3.169644398614764,0.8117396175742069
22,8.532716035842896,7.092599421739578,7.326228691264987,8.11811488866806,0.595454216003418,-6.482626497745514,4.278505563735962,6.0640647411346436,0.8695626880810321
23,7.269515752792358,5.979662246070802,5.43237217515707,7.187150001525879,1.1464166641235352,-4.781818270683289,2.7210841178894043,5.653582440689206,0.7902653458697796
24,3.9197773933410645,3.229265332221985,2.361695058643818,4.415482394397259,9.031623363494873,-9.854693412780762,3.0289885997772217,6.1794447004795074,0.8591564361100843
25,2.9284818172454834,4.281536087393761,3.944052793085575,3.19449645280838,8.99940013885498,-3.2194389402866364,2.5423104763031006,6.794969480484724,0.7878473079979782
26,4.586451768875122,7.100489974021912,6.004674445837736,5.059189081192017,9.412354469299316,-6.006714284420013,0.4729897975921631,9.048351414501667,0.8383595014866625
27,5.472357988357544,8.622518062591553,2.489119440317154,5.082635805010796,9.894145965576172,-1.2955381870269775,8.888098061084747,19.090093828737736,0.8291568602962128
28,3.3518333435058594,7.816663384437561,6.084335297346115,3.623517006635666,8.710441589355469,-3.544962704181671,6.400158882141113,23.128948226571083,0.8086093680296227
29,3.5836081504821777,6.890497624874115,5.903873682022095,3.903380274772644,9.118631362915039,-6.328415215015411,7.349959850311279,17.116458911448717,0.8608607197173217
30,1.6773114204406738,0.22032636404037476,-0.21160981059074402,2.173487037420273,6.570302963256836,-0.393225759267807,8.161412715911865,8.893284097313881,0.8102742907669465
31,8.16352665424347,5.316757872700691,6.009288541972637,7.936781778000295,2.9738516807556152,-9.250574827194214,5.829530358314514,13.036342296749353,0.8150670424358608
32,9.243717640638351,5.3358509838581085,5.500092625617981,9.055267095565796,3.4887858033180237,-5.586033225059509,7.721825301647186,24.198967203497887,0.8496475765544161
33,9.895378857851028,7.7271148562431335,4.5617425218224525,9.905922837555408,5.303692653775215,-3.79153510928154,2.87524351477623,22.223614811897278,0.80721571893739
34,1.2275621145963669,0.8572609201073647,1.736885279417038,1.683260791003704,9.33476185798645,-0.8087021708488464,2.57176011800766,2.6032828390598297,0.7976424645260837
35,5.478983759880066,0.6452199518680573,2.591204509139061,5.131273277103901,0.6756804585456848,-2.457821846008301,0.9321820735931396,22.835033535957336,0.8176184920665729
36,3.947015330195427,9.34900646097958,6.792412281036377,4.304401561617851,8.130181968212128,-6.427292138338089,1.118654042482376,28.66918234527111,0.8307503813851607
37,2.933143824338913,4.00302329659462,4.105746164917946,3.1334304735064507,7.171353042125702,0.42041197419166565,-0.6230126619338989,6.646075129508972,0.8767964904238272
38,9.216558620333672,9.772516809403896,9.96631283313036,9.72443986684084,1.9628258049488068,-2.072699248790741,6.01811558008194,2.566351443529129,0.7946798538227802
39,3.420668840408325,2.1556472778320312,1.0458396673202515,3.831509590148926,7.919978618621826,-1.2551674842834473,4.761359095573425,8.631122827529907,0.8327853562207295
40,4.2872254848480225,4.406796596944332,3.728756546974182,3.874269962310791,0.4712568521499634,-8.83241830766201,2.7972137928009033,2.9373706579208374,0.8145421251661789
41,4.955956667661667,2.1841899417340755,9.46436232328415,5.253690169192851,0.5842417031526566,-7.318443790078163,1.541138395667076,24.7499637901783,0.8382686129779163
42,2.591208204627037,3.7382666245102882,4.8020632565021515,2.5056104585528374,7.479542411863804,3.362504318356514,-1.17205910384655,8.499626755714417,0.7978534727671163
43,4.859472796320915,4.458849228918552,5.224381327629089,4.6602955013513565,0.496310830116272,-3.318046271800995,9.083949506282806,2.7122737914323807,0.8098174249797037
44,3.3783775866031647,3.127192407846451,3.4944788813591003,3.9291357696056366,8.339215636253357,-7.570587337017059,4.833071008324623,2.548181414604187,0.8147630548968685
45,5.544622361660004,5.740681603550911,5.989571750164032,5.473423957824707,2.1785837411880493,-6.303281903266907,2.2657448053359985,2.751878023147583,0.8464702109386383
46,9.31301063299179,9.006294496357441,9.244537860155106,9.108563840389252,4.642254173755646,-0.7255741953849792,6.267388179898262,2.6883217096328735,0.8836699188558846
47,9.80990880727768,6.7532596327364445,5.826740890741348,9.693434223532677,4.648963928222656,-4.791379675269127,4.344646751880646,17.69407367706299,0.7985981728337627
48,1.649704024195671,3.5485985726118088,3.511536832898855,1.7370537519454956,5.77219382673502,7.865704238414764,-4.118862226605415,8.82771110534668,0.8001161122852046
49,8.933915242552757,5.458973530679941,5.370057463645935,8.825594685971737,-2.4737492948770523,7.106433825567365,-7.286807611584663,17.96793842315674,0.792739001593384
50,1.884426474571228,6.269380331039429,5.030743956565857,1.8448768258094788,-5.881855905056,3.334896683692932,-0.6902013421058655,24.607357025146484,0.799384144540659
51,6.562083512544632,6.828067786991596,6.574055656790733,6.056861326098442,-2.8969485014677048,-0.003032006323337555,2.9160379469394684,3.121626079082489,0.7881713690626065
52,8.670157358050346,5.608347058296204,5.239797860383987,8.67877772450447,-9.343701228499413,5.556496948003769,-8.648406758904457,16.41844290494919,0.8203411052397127
53,0.9927984476089478,1.2956469357013702,1.663867175579071,1.210231900215149,-3.029192626476288,-1.5963547825813293,1.5637566149234772,2.961178779602051,0.7962198834288952
54,7.216265469789505,3.3430265635252,3.734959363937378,7.1238124668598175,-5.11300653219223,0.6183909177780151,-1.3624608218669891,24.719097316265106,0.9712562208029872
55,1.2601478695869446,3.0472665429115295,2.8997254371643066,1.215384602546692,-9.595577269792557,7.663963295519352,-1.9824856370687485,5.778948545455933,0.8279741792781118
56,0.7844793796539307,1.5513466596603394,1.6226836144924164,0.4372727870941162,-4.276272252202034,2.0239805951714516,-9.449112847447395,6.6566280126571655,0.7985396068101521
57,2.696647383272648,5.331665903329849,6.470699563622475,2.508788213133812,-8.3118991330266,5.586567133665085,-4.431216090917587,16.806272387504578,0.8243887021408016
58,9.692583501338959,9.637630805373192,9.314450860023499,9.989988833665848,-2.2642770409584045,-7.468643859028816,2.0177025198936462,2.6211964786052704,0.8225178672061704
59,4.0513193011283875,6.1193500608205795,9.962147414684296,3.629694789648056,-2.4464122131466866,-5.900013983249664,0.05005404353141785,22.602867126464844,0.8234436277659706
60,8.194090723991394,1.26769332960248,5.550444811582565,7.883694887161255,-2.3846646696329117,-0.7115633524954319,0.7771402597427368,28.601438522338867,0.798333346493607
61,9.814069762825966,8.752978473901749,8.547244172543287,9.732317730784416,-0.7382626049220562,-7.246722936630249,-3.150787800550461,19.073383033275604,0.9068801824362095
62,4.780525255948305,8.407825734466314,1.87069471180439,4.0974438190460205,-3.136927254498005,-0.7968019247055054,-2.317249521613121,17.129526674747467,0.8056340687946861
63,1.3996042907238007,3.0385827496647835,3.114108607172966,1.4248711168766022,-5.06446285545826,-0.7095040380954742,-7.244043439626694,6.015271365642548,0.8009086007107078
64,0.6348696947097778,4.506642982363701,4.14887173846364,0.5225876867771149,-6.64038909971714,0.3869515210390091,-0.2404298037290573,22.287225246429443,0.885626878652799
65,3.7799364924430847,6.436597466468811,7.000468611717224,3.713496685028076,-7.544280052185059,0.8749713897705078,-3.9458560943603516,18.37196636199951,0.7967186675600588
66,7.690107583999634,7.88837742805481,7.016801357269287,7.521511077880859,-2.495457649230957,2.084209442138672,-5.864533424377441,2.629039764404297,0.8055948366928525
67,5.751333814114332,0.7039335370063782,1.5369974970817566,5.6218109130859375,-8.946819305419922,1.9476299285888672,-9.788287162780762,29.340052604675293,0.8584627918707585
68,5.8721311558038,4.353357553482056,2.7068182080984116,6.005809307098389,-7.345190048217773,2.8599653244018555,-7.115588188171387,10.867669105529785,0.790982692061245
69,7.168302774429321,5.598039150238037,3.4179515838623047,7.391390800476074,-3.050994396209717,3.9129819869995117,-0.5559883117675781,15.736737251281738,0.8403685200152817
70,4.335960358381271,8.54326719045639,8.71828180551529,4.26189661026001,-6.392029285430908,5.337734222412109,-9.125358581542969,26.018569946289062,0.8220785474643838
71,6.657466791570187,5.182116866111755,4.632780730724335,6.616820812225342,-7.419394016265869,1.636242389678955,-9.446369171142578,26.96282958984375,0.8007318884416041
72,6.3658654280006886,7.21600615978241,6.516411691904068,6.421340703964233,-3.0542490482330322,1.0349445343017578,-1.4992561340332031,2.7043819427490234,0.794721651422831
73,7.661356434226036,5.564774751663208,6.115501299500465,7.437690019607544,-9.259534358978271,3.77166748046875,-1.8309211730957031,9.021136283874512,0.9493905555516201
74,3.901230126619339,4.26703405380249,3.484100304543972,3.8984334468841553,-3.845363140106201,5.346273422241211,-0.8985042572021484,2.9612865447998047,0.792632308254255
75,7.247308164834976,7.766491174697876,7.839163221418858,6.873029470443726,-4.431130886077881,2.2497339248657227,-8.462784767150879,12.176142692565918,0.8626407114475569
76,4.580048382282257,5.540882110595703,5.606943301856518,4.578049123287201,-7.356574535369873,8.333440780639648,-7.7745866775512695,15.390181541442871,0.8726265587855339
77,3.5025153756141663,6.303939342498779,8.747763246297836,3.234939992427826,-4.79055118560791,1.7900419235229492,-3.602916717529297,27.398754119873047,0.849215510925251
78,6.520270347595215,1.564063310623169,3.5663686469197273,6.287996381521225,-4.0073561668396,1.9446392059326172,-7.705231666564941,21.867265701293945,0.8693345715699843
79,3.7872023582458496,2.4844284057617188,1.9802594035863876,3.8482950255274773,-7.077395915985107,6.475093841552734,-2.6700620651245117,5.966647148132324,0.8305464495419412
80,5.017648935317993,4.87364935874939,5.593754693865776,5.221735139377415,-7.581581115722656,4.883440017700195,-6.435388565063477,3.0968494415283203,0.7907766796890044
